Lemma	T19_w2v	T19_ft	TA_ft
сочинение	0.04169830335910403	0.04555922407809663	0.0037483604019315445
автор	0.014707601754437333	0.01625601197338752	0.0024792151919023203
солдатский	0.0033522305812782494	0.003220884677748754	0.0030598930085483614
миллион	0.020154213125886212	0.019463693972356585	0.010781685782962241
висеть	0.0006450424161826563	0.000885557385895264	0.0005726248260503247
заглавие	0.046844886349022334	0.05709136789656202	0.0029584675200540755
выписывать	0.03231278382518835	0.06128691787280455	0.0002910858974799454
биться	0.0017793323583482857	0.003187612421806131	0.0009481085732523166
трое	0.003715733179861942	0.006086646066819828	0.004368832583666382
вера	0.04186860091886412	0.05992488615830158	0.0178617979640698
батюшка	0.022376617654110528	0.014019763993930685	0.0029665335496291143
душа	0.01834407070755549	0.016238908384565265	0.006757023661529153
свое	0.002114304274379713	0.005023400543535232	0.00024363969554316156
подтверждать	0.05447266116640368	0.06855414940483076	0.016289550096264642
заключение	0.008918764224467109	0.01827482101681018	0.001397105028773343
изучать	0.013440017231508365	0.032930702850778634	0.023611017619353882
пар	0.002267740178641304	0.006621837196366258	0.0019062017227355816
заметный	0.006614864945875392	0.009465288715972494	0.006570558649658054
внушать	0.012659609719955304	0.034336790722941615	0.0022898571398902996
польза	0.0347068584985489	0.030139439214338655	0.009140046087633052
вспоминаться	0.015520238316202988	0.054895124451548864	0.007020613451966605
рассказ	0.04729581407718777	0.05344838538036663	0.005071312702927515
присутствовать	0.002357254321772436	0.017698177597992238	0.0034314424232582165
пленный	0.016762730411390755	0.006239555003260383	0.006435094589149585
понятный	0.02537273784721546	0.03492241492949975	0.011603212191201686
противно	0.02138993259052699	0.03550728477954108	0.0003876732433065057
верование	0.054463372866428085	0.058130863866452526	0.009492894630932235
перо	0.005621886395921194	0.0036199507822778213	0.00013790732474944066
нос	0.0216121885039341	0.0235107386338091	0.00909155874624361
молча	0.024999733455031845	0.03406935091976068	0.008566633394760782
передавать	0.04069395228850496	0.05913585985494568	0.012021800134076053
вскакивать	0.0216689483516933	0.01700909262085028	0.014185172297546853
знак	0.007960765526807259	0.009487804471129398	7.944423324808893e-06
вокруг	0.0084855101421521	0.013851480147984185	0.0037970355195004655
издавать	0.03440574594402752	0.057001436610063065	0.003000378076163794
звук	0.011649406922450149	0.009124034793593406	0.0011240022522821173
работа	0.01750228174386593	0.016014876802657077	0.002048284267291694
представитель	0.009546426561129768	0.01094777522941317	0.0008390743518288737
дышать	0.00986054272952227	0.003267020500197952	0.0006941702760510645
шаг	0.03177059393446358	0.027050367211178674	0.0012209746171761365
уяснение	0.003646424340689549	0.03738565398224222	0.0012271944860900146
свойство	0.025188231269797006	0.023373657805344096	0.0001170063158905954
проникать	0.001712388460553236	0.004274634697794648	0.0006190656911487956
свежий	0.010404046701736237	0.015022270521326332	7.460685781622597e-05
воздух	0.010107100899853522	0.010607722979669273	0.0012061613281190166
допускать	0.039381171772731455	0.04769696793791919	0.002007333830455057
распространение	0.010326667655596363	0.027471374377509038	0.0010103829691698741
никак	0.04304234077421116	0.05967369678263823	0.003008317676986578
усиливать	0.02158415514391155	0.03518115985197866	0.010441294106457963
довод	0.04333532117534696	0.04603186499841949	0.010712089928420692
ясность	0.014640982956429897	0.004774705461008884	6.254145831696589e-06
ах	0.038273563374284794	0.03565833343611547	0.0041116701770200605
выучиваться	0.024637859449883077	0.017656518202336453	0.003364557585008817
единый	0.01890674688234945	0.027379266103045058	0.0005423655179720194
отдых	0.011585573671913093	0.017831415522591893	0.0007866254442786247
желание	0.03909502913740786	0.03472178590309581	0.008124486300429837
влечь	0.008313168908723629	0.017390597839689867	0.0015769168667031474
пустыня	0.0017918290700026061	0.002624766522382817	0.0003337760073635043
нога	0.02301423108482053	0.0310464212264303	0.013197310250723394
сбиваться	0.0004994383844600412	0.0047055072598910725	0.0007497767497062483
призывать	0.01219677753029272	0.035351587760776786	0.00545585880601033
широкий	0.0054524938900694575	0.008105069334490999	0.0008401032495261424
легкий	0.01054229180598542	0.01522374364918916	0.004281232114518889
журнал	0.04903141090443283	0.05009548872243047	0.002438564098307279
неизбежно	0.012482136713331385	0.014218897300094537	0.0018819811352625635
вытекать	0.021697348006716837	0.029850471833127987	5.903647207704479e-05
малый	0.020693917981036793	0.016834908093032164	0.0052152930978986625
число	0.007593852159273889	0.00953644730181515	0.011858262196528722
занимать	0.015254607438078799	0.012837502444974577	0.001768327249660282
живо	0.008125453192354241	0.006538811147842819	0.00071770411441681
страшный	0.017079855352070107	0.022214180077032946	0.01195663722955711
говориться	0.013490626697716076	0.029255009675643477	0.007918035343517435
подчиняться	0.03196714708580896	0.0397556623595901	0.01144350916867211
праздный	0.006459187002575581	0.006067034848491015	0.0029313025127297963
распоряжаться	0.012093657506578393	0.009943402657060148	0.0012436504537604281
странный	0.058237448474946996	0.04873797722835727	0.02136151559639843
духовный	0.02056578504198892	0.025712084024477444	0.005576443971478536
телесный	0.025885201610577138	0.022396323959981482	0.002236604743801606
кружок	0.015017275638797388	0.023539991130328675	0.00019608800362301676
видно	0.022082860996552652	0.03233235328521688	0.011488176522997821
весьма	0.015722889122721403	0.02471890215901547	0.013331745306424581
интересный	0.012293149090349509	0.01787244308100998	0.010206324385963047
одинаково	0.027216565484100487	0.039563258267205394	0.0028708738908712924
уяснять	0.01906168059802819	0.04641031071169087	0.017034699707445276
определять	0.026331220028905717	0.02185893255276842	0.007495724230203733
религия	0.06501462995980763	0.05034204558972624	0.007174766180378649
вывод	0.05181928765857326	0.060207379720650045	0.008615759520408071
политический	0.018165366121061687	0.00859420967918508	0.00020595952309759654
литература	0.031114399136650994	0.03310901029699177	0.003226353932549733
руководитель	0.0042595327358311815	0.02090420685176006	0.002059064650007732
приписывать	0.015239798765736074	0.023963762725662124	0.0012116270533838965
избавление	0.017204168639747417	0.023715335629704255	0.0033229287064372804
глубоко	0.009946866574765578	0.01933148227793003	0.005845728275853946
английский	0.0066079679031270135	0.007062694381333755	0.003432830840492817
стремление	0.022043409909257634	0.0283602874277866	0.0014635518958211748
англия	0.009961713841353196	0.011485389502594211	0.0013216621460103075
америка	0.012067184369058468	0.007511323312181053	0.0015646290422155421
заключаться	0.036624935923775186	0.05309839364058515	0.011711818758851217
главный	0.022839242451899732	0.013643980763172909	0.002145338163190316
англичанин	0.008666635902540243	0.00886402471711887	0.0008643057974395193
справа	0.009797506501077361	0.007350128609100824	0.010802186770830235
вечно	0.0005159622018026763	0.009038171165910047	0.0010767094108025863
радостный	0.043295665031543334	0.034812796363449736	0.021261420664906966
управлять	0.018124606431783395	0.0229823636779284	0.0025262849601070466
внутри	3.854952787440106e-05	0.004062900389472829	0.0023061564780118564
благословлять	0.017873039443667006	0.024446977469733025	0.007452118077355648
немного	0.013013143980066293	0.016903326984931202	0.003682442814044028
десяток	0.02826443129006533	0.032715641333758774	0.018728000550678064
что-нибудь	0.034671624789529516	0.04347620910178957	0.016067863922579785
покорно	0.003407023339131402	0.02327285629851123	0.004921586652710382
охотно	0.013156257430829127	0.013265277244502506	0.000580323085762219
неизбежный	0.019283567713818096	0.022255158804560558	0.0027609710491380644
верно	0.023523997788181747	0.04763406879378332	0.004120055231661807
событие	0.03222516835507261	0.03621639775740027	0.002556464338807978
далеко	0.023023483944205468	0.03960961771164137	0.003764092775279183
продолжаться	0.02307331685228577	0.033218788380109415	0.013617749349638988
век	0.011851345595118124	0.018869329760927898	0.00018981699795955428
различный	0.016094879086114625	0.015478886208594307	0.004546996066923262
